month,scene,zone,metric,value,cloud
2024-11,S2A_48NUG_20241110_1_L2A,pax_t4,stock_bright,1984.0,1.0
2024-11,S2A_48NUG_20241110_1_L2A,airfield,stock_bright,2136.0,1.0
2024-11,S2A_48NUG_20241110_1_L2A,west_cargo,pairdiff,,1.0
2024-11,S2A_48NUG_20241110_1_L2A,east_cargo,pairdiff,,1.0
2024-11,S2A_48NUG_20241110_1_L2A,pax_t123,pairdiff,,1.0
2024-11,S2A_48NUG_20241110_1_L2A,pax_t4,pairdiff,,1.0
2024-11,S2A_48NUG_20241110_1_L2A,airfield,pairdiff,,1.0
2025-01,S2A_48NUG_20250109_0_L2A,west_cargo,stock_bright,1374.0,0.0
2025-01,S2A_48NUG_20250109_0_L2A,east_cargo,stock_bright,1440.0,0.0
2025-01,S2A_48NUG_20250109_0_L2A,pax_t123,stock_bright,1560.0,0.0
2025-01,S2A_48NUG_20250109_0_L2A,pax_t4,stock_bright,1842.0,0.3821093821093821
2025-01,S2A_48NUG_20250109_0_L2A,airfield,stock_bright,1212.0,0.09213279964239998
2025-05,S2A_48NUG_20250501_0_L2A,west_cargo,stock_bright,8416.0,1.0
2025-05,S2A_48NUG_20250501_0_L2A,east_cargo,stock_bright,2652.0,0.7294633077765608
2025-05,S2A_48NUG_20250501_0_L2A,pax_t123,stock_bright,10344.0,1.0
2025-05,S2A_48NUG_20250501_0_L2A,pax_t4,stock_bright,1740.0,0.4407134407134407
2025-05,S2A_48NUG_20250501_0_L2A,airfield,stock_bright,3472.0,0.7258772375398744
2025-05,S2A_48NUG_20250521_0_L2A,west_cargo,stock_bright,4792.0,0.945050505050505
2025-05,S2A_48NUG_20250521_0_L2A,east_cargo,stock_bright,2120.0,0.7164415236704393
2025-05,S2A_48NUG_20250521_0_L2A,pax_t123,stock_bright,2000.0,0.694993181375414
2025-05,S2A_48NUG_20250521_0_L2A,pax_t4,stock_bright,1382.0,0.2246792246792247
2025-05,S2A_48NUG_20250521_0_L2A,airfield,stock_bright,1800.0,0.6115976187089827
2025-05,S2A_48NUG_20250521_0_L2A,west_cargo,pairdiff,,1.0
2025-05,S2A_48NUG_20250521_0_L2A,east_cargo,pairdiff,,0.7294633077765608
2025-05,S2A_48NUG_20250521_0_L2A,pax_t123,pairdiff,,1.0
2025-05,S2A_48NUG_20250521_0_L2A,pax_t4,pairdiff,,0.4407134407134407
2025-05,S2A_48NUG_20250521_0_L2A,airfield,pairdiff,,0.7258772375398744
2025-06,S2A_48NUG_20250630_0_L2A,west_cargo,stock_bright,2177.0,0.8796969696969696
2025-06,S2A_48NUG_20250630_0_L2A,east_cargo,stock_bright,2272.0,0.9868565169769989
2025-06,S2A_48NUG_20250630_0_L2A,pax_t123,stock_bright,1888.0,0.6060783167738165
2025-06,S2A_48NUG_20250630_0_L2A,pax_t4,stock_bright,3176.0,0.8526708526708526
2025-06,S2A_48NUG_20250630_0_L2A,airfield,stock_bright,2476.0,0.7875835585265254
2025-08,S2A_48NUG_20250809_0_L2A,west_cargo,stock_bright,1378.0,0.0
2025-08,S2A_48NUG_20250809_0_L2A,east_cargo,stock_bright,1438.0,0.0
2025-08,S2A_48NUG_20250809_0_L2A,pax_t123,stock_bright,1534.0,0.0
2025-08,S2A_48NUG_20250809_0_L2A,pax_t4,stock_bright,1722.0,0.0
2025-08,S2A_48NUG_20250809_0_L2A,airfield,stock_bright,1090.0,0.010799114127232461
2025-09,S2A_48NUG_20250918_0_L2A,west_cargo,stock_bright,1465.0,0.676969696969697
2025-09,S2A_48NUG_20250918_0_L2A,east_cargo,stock_bright,2054.0,0.39527808202507
2025-09,S2A_48NUG_20250918_0_L2A,pax_t123,stock_bright,1742.0,0.34626923826222483
2025-09,S2A_48NUG_20250918_0_L2A,pax_t4,stock_bright,1650.0,0.6402766402766403
2025-09,S2A_48NUG_20250918_0_L2A,airfield,stock_bright,1320.0,0.29857569538980433
2025-10,S2A_48NUG_20251008_0_L2A,west_cargo,stock_bright,1524.0,0.0
2025-10,S2A_48NUG_20251008_0_L2A,east_cargo,stock_bright,1562.0,0.0
2025-10,S2A_48NUG_20251008_0_L2A,pax_t123,stock_bright,1630.0,0.0
2025-10,S2A_48NUG_20251008_0_L2A,pax_t4,stock_bright,1754.0,0.0
2025-10,S2A_48NUG_20251008_0_L2A,airfield,stock_bright,1366.0,0.05390413881382449
2025-11,S2A_48NUG_20251117_0_L2A,west_cargo,stock_bright,9296.0,1.0
2025-11,S2A_48NUG_20251117_0_L2A,east_cargo,stock_bright,12024.0,1.0
2025-11,S2A_48NUG_20251117_0_L2A,pax_t123,stock_bright,2116.0,0.6251704656146503
2025-11,S2A_48NUG_20251117_0_L2A,pax_t4,stock_bright,4884.0,0.9448539448539448
2025-11,S2A_48NUG_20251117_0_L2A,airfield,stock_bright,2866.0,0.6973098726049942
2026-04,S2A_48NUG_20260416_0_L2A,west_cargo,stock_bright,1442.0,0.0
2026-04,S2A_48NUG_20260416_0_L2A,east_cargo,stock_bright,1525.0,0.0
2026-04,S2A_48NUG_20260416_0_L2A,pax_t123,stock_bright,1681.0,0.07153711279953244
2026-04,S2A_48NUG_20260416_0_L2A,pax_t4,stock_bright,2220.0,0.0
2026-04,S2A_48NUG_20260416_0_L2A,airfield,stock_bright,1316.0,0.022045228274783103
2026-07,S2A_48NUG_20260705_0_L2A,west_cargo,stock_bright,1467.0,0.20363636363636364
2026-07,S2A_48NUG_20260705_0_L2A,east_cargo,stock_bright,1646.0,0.3458683217719362
2026-07,S2A_48NUG_20260705_0_L2A,pax_t123,stock_bright,1458.0,0.22372881355932203
2026-07,S2A_48NUG_20260705_0_L2A,pax_t4,stock_bright,2288.0,0.7410137410137411
2026-07,S2A_48NUG_20260705_0_L2A,airfield,stock_bright,1192.0,0.19815307718877623
2026-08,S2A_48NUG_20260814_0_L2A,west_cargo,stock_bright,1816.0,0.7376767676767677
2026-08,S2A_48NUG_20260814_0_L2A,east_cargo,stock_bright,2438.0,0.9644639162711451
2026-08,S2A_48NUG_20260814_0_L2A,pax_t123,stock_bright,2681.0,0.904461328657705
2026-08,S2A_48NUG_20260814_0_L2A,pax_t4,stock_bright,2581.0,0.7874237874237874
2026-08,S2A_48NUG_20260814_0_L2A,airfield,stock_bright,2156.0,0.6420545746388443
2019-01,S2B_48NUG_20190106_0_L2A,west_cargo,stock_bright,763.0,0.6848484848484848
2019-01,S2B_48NUG_20190106_0_L2A,east_cargo,stock_bright,4640.0,0.8120968723378362
2019-01,S2B_48NUG_20190106_0_L2A,pax_t123,stock_bright,2442.0,0.7959867523865186
2019-01,S2B_48NUG_20190106_0_L2A,pax_t4,stock_bright,1758.0,0.38356538356538356
2019-01,S2B_48NUG_20190106_0_L2A,airfield,stock_bright,1674.0,0.5325294105695186
2019-02,S2B_48NUG_20190225_0_L2A,west_cargo,stock_bright,1518.0,0.18515151515151515
2019-02,S2B_48NUG_20190225_0_L2A,east_cargo,stock_bright,1810.0,0.2772301326518194
2019-02,S2B_48NUG_20190225_0_L2A,pax_t123,stock_bright,1824.0,0.3553087862848237
2019-02,S2B_48NUG_20190225_0_L2A,pax_t4,stock_bright,2764.0,0.036309036309036306
2019-02,S2B_48NUG_20190225_0_L2A,airfield,stock_bright,1510.0,0.21471239612329074
2019-03,S2B_48NUG_20190317_0_L2A,west_cargo,stock_bright,1534.0,0.0024242424242424242
2019-03,S2B_48NUG_20190317_0_L2A,east_cargo,stock_bright,1852.0,0.012413289521723256
2019-03,S2B_48NUG_20190317_0_L2A,pax_t123,stock_bright,2056.0,0.14003506721215664
2019-03,S2B_48NUG_20190317_0_L2A,pax_t4,stock_bright,2610.0,0.005824005824005824
2019-03,S2B_48NUG_20190317_0_L2A,airfield,stock_bright,1592.0,0.030416319564378163
2019-03,S2B_48NUG_20190327_0_L2A,west_cargo,stock_bright,1614.0,0.028585858585858586
2019-03,S2B_48NUG_20190327_0_L2A,east_cargo,stock_bright,1032.0,0.33807959109163926
2019-03,S2B_48NUG_20190327_0_L2A,pax_t123,stock_bright,1476.0,0.18414182739138904
2019-03,S2B_48NUG_20190327_0_L2A,pax_t4,stock_bright,3038.0,0.3458913458913459
2019-03,S2B_48NUG_20190327_0_L2A,airfield,stock_bright,1570.0,0.35143344779242947
2019-03,S2B_48NUG_20190327_0_L2A,west_cargo,pairdiff,2636798.0,0.028585858585858586
2019-03,S2B_48NUG_20190327_0_L2A,east_cargo,pairdiff,,0.33807959109163926
2019-03,S2B_48NUG_20190327_0_L2A,pax_t123,pairdiff,17363182.0,0.18414182739138904
2019-03,S2B_48NUG_20190327_0_L2A,pax_t4,pairdiff,,0.3458913458913459
2019-03,S2B_48NUG_20190327_0_L2A,airfield,pairdiff,,0.35143344779242947
2019-04,S2B_48NUG_20190406_0_L2A,west_cargo,stock_bright,1510.0,0.04929292929292929
2019-04,S2B_48NUG_20190406_0_L2A,east_cargo,stock_bright,1782.0,0.10295728368017525
2019-04,S2B_48NUG_20190406_0_L2A,pax_t123,stock_bright,1858.0,0.1497759594778882
2019-04,S2B_48NUG_20190406_0_L2A,pax_t4,stock_bright,1392.0,0.23842023842023843
2019-04,S2B_48NUG_20190406_0_L2A,airfield,stock_bright,1474.0,0.24192860190584553
2019-04,S2B_48NUG_20190406_1_L2A,west_cargo,stock_bright,1500.0,0.0
2019-04,S2B_48NUG_20190406_1_L2A,east_cargo,stock_bright,1790.0,0.0
2019-04,S2B_48NUG_20190406_1_L2A,pax_t123,stock_bright,1866.0,0.09982466393921684
2019-04,S2B_48NUG_20190406_1_L2A,pax_t4,stock_bright,1400.0,0.3533533533533533
2019-04,S2B_48NUG_20190406_1_L2A,airfield,stock_bright,1478.0,0.29794583172481054
2019-04,S2B_48NUG_20190406_1_L2A,west_cargo,pairdiff,2129147.0,0.04929292929292929
2019-04,S2B_48NUG_20190406_1_L2A,east_cargo,pairdiff,2085559.0,0.10295728368017525
2019-04,S2B_48NUG_20190406_1_L2A,pax_t123,pairdiff,5781973.0,0.1497759594778882
2019-04,S2B_48NUG_20190406_1_L2A,pax_t4,pairdiff,,0.3533533533533533
2019-04,S2B_48NUG_20190406_1_L2A,airfield,pairdiff,37585092.0,0.29794583172481054
2019-04,S2B_48NUG_20190416_0_L2A,west_cargo,stock_bright,1564.0,0.2497979797979798
2019-04,S2B_48NUG_20190416_0_L2A,east_cargo,stock_bright,1820.0,0.354387245953511
2019-04,S2B_48NUG_20190416_0_L2A,pax_t123,stock_bright,1784.0,0.3083576855639977
2019-04,S2B_48NUG_20190416_0_L2A,pax_t4,stock_bright,1782.0,0.06388206388206388
2019-04,S2B_48NUG_20190416_0_L2A,airfield,stock_bright,1334.0,0.12267102830322855
2019-04,S2B_48NUG_20190416_0_L2A,west_cargo,pairdiff,2108923.0,0.2497979797979798
2019-04,S2B_48NUG_20190416_0_L2A,east_cargo,pairdiff,,0.354387245953511
2019-04,S2B_48NUG_20190416_0_L2A,pax_t123,pairdiff,,0.3083576855639977
2019-04,S2B_48NUG_20190416_0_L2A,pax_t4,pairdiff,,0.3533533533533533
2019-04,S2B_48NUG_20190416_0_L2A,airfield,pairdiff,159124432.0,0.29794583172481054
2019-05,S2B_48NUG_20190506_0_L2A,west_cargo,stock_bright,1610.0,0.2693939393939394
2019-05,S2B_48NUG_20190506_0_L2A,east_cargo,stock_bright,1860.0,0.3619325788000487
2019-05,S2B_48NUG_20190506_0_L2A,pax_t123,stock_bright,1732.0,0.2938632378725891
2019-05,S2B_48NUG_20190506_0_L2A,pax_t4,stock_bright,1708.0,0.09227409227409228
2019-05,S2B_48NUG_20190506_0_L2A,airfield,stock_bright,1476.0,0.22925005587500255
2019-05,S2B_48NUG_20190506_1_L2A,west_cargo,stock_bright,1596.0,0.2677777777777778
2019-05,S2B_48NUG_20190506_1_L2A,east_cargo,stock_bright,1842.0,0.3614457831325301
2019-05,S2B_48NUG_20190506_1_L2A,pax_t123,stock_bright,1714.0,0.2896551724137931
2019-05,S2B_48NUG_20190506_1_L2A,pax_t4,stock_bright,1694.0,0.09227409227409228
2019-05,S2B_48NUG_20190506_1_L2A,airfield,stock_bright,1462.0,0.21970050998638682
2019-05,S2B_48NUG_20190506_1_L2A,west_cargo,pairdiff,197722.0,0.2693939393939394
2019-05,S2B_48NUG_20190506_1_L2A,east_cargo,pairdiff,,0.3619325788000487
2019-05,S2B_48NUG_20190506_1_L2A,pax_t123,pairdiff,637817.0,0.2938632378725891
2019-05,S2B_48NUG_20190506_1_L2A,pax_t4,pairdiff,248806.0,0.09227409227409228
2019-05,S2B_48NUG_20190506_1_L2A,airfield,pairdiff,4123063.0,0.22925005587500255
2019-05,S2B_48NUG_20190526_0_L2A,west_cargo,stock_bright,3209.0,0.7853535353535354
2019-05,S2B_48NUG_20190526_0_L2A,east_cargo,stock_bright,2730.0,0.7098697821589388
2019-05,S2B_48NUG_20190526_0_L2A,pax_t123,stock_bright,1438.0,0.6329631794272356
2019-05,S2B_48NUG_20190526_0_L2A,pax_t4,stock_bright,5664.0,0.913913913913914
2019-05,S2B_48NUG_20190526_0_L2A,airfield,stock_bright,2588.0,0.6222951419225065
2019-05,S2B_48NUG_20190526_0_L2A,west_cargo,pairdiff,,0.7853535353535354
2019-05,S2B_48NUG_20190526_0_L2A,east_cargo,pairdiff,,0.7098697821589388
2019-05,S2B_48NUG_20190526_0_L2A,pax_t123,pairdiff,,0.6329631794272356
2019-05,S2B_48NUG_20190526_0_L2A,pax_t4,pairdiff,,0.913913913913914
2019-05,S2B_48NUG_20190526_0_L2A,airfield,pairdiff,,0.6222951419225065
2019-06,S2B_48NUG_20190605_0_L2A,west_cargo,stock_bright,4090.0,0.4313131313131313
2019-06,S2B_48NUG_20190605_0_L2A,east_cargo,stock_bright,2828.0,0.140197152245345
2019-06,S2B_48NUG_20190605_0_L2A,pax_t123,stock_bright,2722.0,0.21020845509448666
2019-06,S2B_48NUG_20190605_0_L2A,pax_t4,stock_bright,1758.0,0.03330603330603331
2019-06,S2B_48NUG_20190605_0_L2A,airfield,stock_bright,1742.0,0.20219639555438162
2019-06,S2B_48NUG_20190625_0_L2A,west_cargo,stock_bright,1204.0,0.38515151515151513
2019-06,S2B_48NUG_20190625_0_L2A,east_cargo,stock_bright,6084.0,0.8260922477789948
2019-06,S2B_48NUG_20190625_0_L2A,pax_t123,stock_bright,1562.0,0.0451198129748685
2019-06,S2B_48NUG_20190625_0_L2A,pax_t4,stock_bright,3752.0,0.48666848666848667
2019-06,S2B_48NUG_20190625_0_L2A,airfield,stock_bright,1892.0,0.35537517524432616
2019-06,S2B_48NUG_20190625_0_L2A,west_cargo,pairdiff,,0.4313131313131313
2019-06,S2B_48NUG_20190625_0_L2A,east_cargo,pairdiff,,0.8260922477789948
2019-06,S2B_48NUG_20190625_0_L2A,pax_t123,pairdiff,44640708.0,0.21020845509448666
2019-06,S2B_48NUG_20190625_0_L2A,pax_t4,pairdiff,,0.48666848666848667
2019-06,S2B_48NUG_20190625_0_L2A,airfield,pairdiff,,0.35537517524432616
2019-07,S2B_48NUG_20190705_0_L2A,west_cargo,stock_bright,2469.0,0.6476767676767676
2019-07,S2B_48NUG_20190705_0_L2A,east_cargo,stock_bright,1840.0,0.3852987708409395
2019-07,S2B_48NUG_20190705_0_L2A,pax_t123,stock_bright,3404.0,0.8038184297681668
2019-07,S2B_48NUG_20190705_0_L2A,pax_t4,stock_bright,1544.0,0.23532623532623534
2019-07,S2B_48NUG_20190705_0_L2A,airfield,stock_bright,1664.0,0.3792388808744946
2019-07,S2B_48NUG_20190705_1_L2A,west_cargo,stock_bright,2556.0,0.847979797979798
2019-07,S2B_48NUG_20190705_1_L2A,east_cargo,stock_bright,1854.0,0.21589387854448094
2019-07,S2B_48NUG_20190705_1_L2A,pax_t123,stock_bright,3620.0,0.9676212741087084
2019-07,S2B_48NUG_20190705_1_L2A,pax_t4,stock_bright,1556.0,0.28555828555828555
2019-07,S2B_48NUG_20190705_1_L2A,airfield,stock_bright,1698.0,0.46935002133409187
2019-07,S2B_48NUG_20190705_1_L2A,west_cargo,pairdiff,,0.847979797979798
2019-07,S2B_48NUG_20190705_1_L2A,east_cargo,pairdiff,,0.3852987708409395
2019-07,S2B_48NUG_20190705_1_L2A,pax_t123,pairdiff,,0.9676212741087084
2019-07,S2B_48NUG_20190705_1_L2A,pax_t4,pairdiff,1463350.0,0.28555828555828555
2019-07,S2B_48NUG_20190705_1_L2A,airfield,pairdiff,,0.46935002133409187
2019-08,S2B_48NUG_20190814_0_L2A,west_cargo,stock_bright,3292.0,0.7719191919191919
2019-08,S2B_48NUG_20190814_0_L2A,east_cargo,stock_bright,2220.0,0.3088718510405257
2019-08,S2B_48NUG_20190814_0_L2A,pax_t123,stock_bright,2780.0,0.7107344632768362
2019-08,S2B_48NUG_20190814_0_L2A,pax_t4,stock_bright,2008.0,0.1314041314041314
2019-08,S2B_48NUG_20190814_0_L2A,airfield,stock_bright,2174.0,0.3679724485442022
2019-10,S2B_48NUG_20191013_0_L2A,west_cargo,stock_bright,1740.0,0.21444444444444444
2019-10,S2B_48NUG_20191013_0_L2A,east_cargo,stock_bright,1954.0,0.32858707557502737
2019-10,S2B_48NUG_20191013_0_L2A,pax_t123,stock_bright,2020.0,0.33828170660432494
2019-10,S2B_48NUG_20191013_0_L2A,pax_t4,stock_bright,3518.0,0.080990080990081
2019-10,S2B_48NUG_20191013_0_L2A,airfield,stock_bright,1622.0,0.16002600727390942
2019-10,S2B_48NUG_20191013_1_L2A,west_cargo,stock_bright,1668.0,0.0052525252525252525
2019-10,S2B_48NUG_20191013_1_L2A,east_cargo,stock_bright,1866.0,0.0
2019-10,S2B_48NUG_20191013_1_L2A,pax_t123,stock_bright,1958.0,0.19053185271770895
2019-10,S2B_48NUG_20191013_1_L2A,pax_t4,stock_bright,3576.0,0.0
2019-10,S2B_48NUG_20191013_1_L2A,airfield,stock_bright,1566.0,0.06315907105268505
2019-10,S2B_48NUG_20191013_1_L2A,west_cargo,pairdiff,2181780.0,0.21444444444444444
2019-10,S2B_48NUG_20191013_1_L2A,east_cargo,pairdiff,,0.32858707557502737
2019-10,S2B_48NUG_20191013_1_L2A,pax_t123,pairdiff,,0.33828170660432494
2019-10,S2B_48NUG_20191013_1_L2A,pax_t4,pairdiff,2179431.0,0.080990080990081
2019-10,S2B_48NUG_20191013_1_L2A,airfield,pairdiff,35475852.0,0.16002600727390942
2019-11,S2B_48NUG_20191122_0_L2A,west_cargo,stock_bright,1782.0,0.5112121212121212
2019-11,S2B_48NUG_20191122_0_L2A,east_cargo,stock_bright,1812.0,0.3714250943166606
2019-11,S2B_48NUG_20191122_0_L2A,pax_t123,stock_bright,1894.0,0.40787064095071107
2019-11,S2B_48NUG_20191122_0_L2A,pax_t4,stock_bright,2254.0,0.18063518063518064
2019-11,S2B_48NUG_20191122_0_L2A,airfield,stock_bright,1502.0,0.26283601194709144
2019-12,S2B_48NUG_20191212_0_L2A,west_cargo,stock_bright,1448.0,0.0
2019-12,S2B_48NUG_20191212_0_L2A,east_cargo,stock_bright,1638.0,0.01582085919435317
2019-12,S2B_48NUG_20191212_0_L2A,pax_t123,stock_bright,1714.0,0.0017143970387687511
2019-12,S2B_48NUG_20191212_0_L2A,pax_t4,stock_bright,1184.0,0.21184821184821184
2019-12,S2B_48NUG_20191212_0_L2A,airfield,stock_bright,1190.0,0.07762561716480078
2020-03,S2B_48NUG_20200311_0_L2A,west_cargo,stock_bright,1578.0,0.04686868686868687
2020-03,S2B_48NUG_20200311_0_L2A,east_cargo,stock_bright,1736.0,0.056955093099671415
2020-03,S2B_48NUG_20200311_0_L2A,pax_t123,stock_bright,1776.0,0.07442041691018897
2020-03,S2B_48NUG_20200311_0_L2A,pax_t4,stock_bright,2710.0,0.018564018564018563
2020-03,S2B_48NUG_20200311_0_L2A,airfield,stock_bright,1426.0,0.04382632017392364
2020-03,S2B_48NUG_20200321_1_L2A,west_cargo,stock_bright,6896.0,0.6343434343434343
2020-03,S2B_48NUG_20200321_1_L2A,east_cargo,stock_bright,5296.0,0.33272483874893516
2020-03,S2B_48NUG_20200321_1_L2A,pax_t123,stock_bright,10744.0,0.6414962010520163
2020-03,S2B_48NUG_20200321_1_L2A,pax_t4,stock_bright,8616.0,0.5372645372645373
2020-03,S2B_48NUG_20200321_1_L2A,airfield,stock_bright,7716.0,0.7544852388402381
2020-03,S2B_48NUG_20200321_1_L2A,west_cargo,pairdiff,,0.6343434343434343
2020-03,S2B_48NUG_20200321_1_L2A,east_cargo,pairdiff,,0.33272483874893516
2020-03,S2B_48NUG_20200321_1_L2A,pax_t123,pairdiff,,0.6414962010520163
2020-03,S2B_48NUG_20200321_1_L2A,pax_t4,pairdiff,,0.5372645372645373
2020-03,S2B_48NUG_20200321_1_L2A,airfield,pairdiff,,0.7544852388402381
2020-03,S2B_48NUG_20200321_3_L2A,west_cargo,stock_bright,7544.0,0.9311111111111111
2020-03,S2B_48NUG_20200321_3_L2A,east_cargo,stock_bright,5860.0,0.6305220883534136
2020-03,S2B_48NUG_20200321_3_L2A,pax_t123,stock_bright,11800.0,1.0
2020-03,S2B_48NUG_20200321_3_L2A,pax_t4,stock_bright,9448.0,0.9807079807079807
2020-03,S2B_48NUG_20200321_3_L2A,airfield,stock_bright,8360.0,0.9455675884348904
2020-03,S2B_48NUG_20200321_3_L2A,west_cargo,pairdiff,,0.9311111111111111
2020-03,S2B_48NUG_20200321_3_L2A,east_cargo,pairdiff,,0.6305220883534136
2020-03,S2B_48NUG_20200321_3_L2A,pax_t123,pairdiff,,1.0
2020-03,S2B_48NUG_20200321_3_L2A,pax_t4,pairdiff,,0.9807079807079807
2020-03,S2B_48NUG_20200321_3_L2A,airfield,pairdiff,,0.9455675884348904
2020-04,S2B_48NUG_20200410_0_L2A,west_cargo,stock_bright,1581.0,0.0034343434343434343
2020-04,S2B_48NUG_20200410_0_L2A,east_cargo,stock_bright,1660.0,0.007788730680296945
2020-04,S2B_48NUG_20200410_0_L2A,pax_t123,stock_bright,2168.0,0.13200857198519383
2020-04,S2B_48NUG_20200410_0_L2A,pax_t4,stock_bright,2420.0,0.01710801710801711
2020-04,S2B_48NUG_20200410_0_L2A,airfield,stock_bright,1396.0,0.06384988926590406
2020-04,S2B_48NUG_20200420_0_L2A,west_cargo,stock_bright,1836.0,0.5982828282828283
2020-04,S2B_48NUG_20200420_0_L2A,east_cargo,stock_bright,2042.0,0.2794207131556529
2020-04,S2B_48NUG_20200420_0_L2A,pax_t123,stock_bright,1938.0,0.41928696668614845
2020-04,S2B_48NUG_20200420_0_L2A,pax_t4,stock_bright,2504.0,0.11866411866411866
2020-04,S2B_48NUG_20200420_0_L2A,airfield,stock_bright,1452.0,0.24262957921043543
2020-04,S2B_48NUG_20200420_0_L2A,west_cargo,pairdiff,,0.5982828282828283
2020-04,S2B_48NUG_20200420_0_L2A,east_cargo,pairdiff,5004195.0,0.2794207131556529
2020-04,S2B_48NUG_20200420_0_L2A,pax_t123,pairdiff,,0.41928696668614845
2020-04,S2B_48NUG_20200420_0_L2A,pax_t4,pairdiff,7025674.0,0.11866411866411866
2020-04,S2B_48NUG_20200420_0_L2A,airfield,pairdiff,161207328.0,0.24262957921043543
2020-04,S2B_48NUG_20200420_1_L2A,west_cargo,stock_bright,1890.0,0.8928282828282829
2020-04,S2B_48NUG_20200420_1_L2A,east_cargo,stock_bright,2070.0,0.500669344042838
2020-04,S2B_48NUG_20200420_1_L2A,pax_t123,stock_bright,1954.0,0.5211377362166374
2020-04,S2B_48NUG_20200420_1_L2A,pax_t4,stock_bright,2526.0,0.2640822640822641
2020-04,S2B_48NUG_20200420_1_L2A,airfield,stock_bright,1472.0,0.376516244387102
2020-04,S2B_48NUG_20200420_1_L2A,west_cargo,pairdiff,,0.8928282828282829
2020-04,S2B_48NUG_20200420_1_L2A,east_cargo,pairdiff,,0.500669344042838
2020-04,S2B_48NUG_20200420_1_L2A,pax_t123,pairdiff,,0.5211377362166374
2020-04,S2B_48NUG_20200420_1_L2A,pax_t4,pairdiff,1280422.0,0.2640822640822641
2020-04,S2B_48NUG_20200420_1_L2A,airfield,pairdiff,,0.376516244387102
2020-05,S2B_48NUG_20200530_0_L2A,west_cargo,stock_bright,1551.0,0.026060606060606062
2020-05,S2B_48NUG_20200530_0_L2A,east_cargo,stock_bright,1530.0,0.012656687355482536
2020-05,S2B_48NUG_20200530_0_L2A,pax_t123,stock_bright,1704.0,0.03046951100720826
2020-05,S2B_48NUG_20200530_0_L2A,pax_t4,stock_bright,1706.0,0.048594048594048596
2020-05,S2B_48NUG_20200530_0_L2A,airfield,stock_bright,1088.0,0.023284637422028975
2020-06,S2B_48NUG_20200609_0_L2A,west_cargo,stock_bright,7220.0,1.0
2020-06,S2B_48NUG_20200609_0_L2A,east_cargo,stock_bright,4712.0,0.9376901545576244
2020-06,S2B_48NUG_20200609_0_L2A,pax_t123,stock_bright,10048.0,0.9144360023378142
2020-06,S2B_48NUG_20200609_0_L2A,pax_t4,stock_bright,2986.0,0.686959686959687
2020-06,S2B_48NUG_20200609_0_L2A,airfield,stock_bright,4584.0,0.7694394213381555
2020-06,S2B_48NUG_20200609_1_L2A,west_cargo,stock_bright,7520.0,1.0
2020-06,S2B_48NUG_20200609_1_L2A,east_cargo,stock_bright,4904.0,1.0
2020-06,S2B_48NUG_20200609_1_L2A,pax_t123,stock_bright,10504.0,1.0
2020-06,S2B_48NUG_20200609_1_L2A,pax_t4,stock_bright,3020.0,0.8969878969878969
2020-06,S2B_48NUG_20200609_1_L2A,airfield,stock_bright,4748.0,0.8650263120466506
2020-06,S2B_48NUG_20200609_1_L2A,west_cargo,pairdiff,,1.0
2020-06,S2B_48NUG_20200609_1_L2A,east_cargo,pairdiff,,1.0
2020-06,S2B_48NUG_20200609_1_L2A,pax_t123,pairdiff,,1.0
2020-06,S2B_48NUG_20200609_1_L2A,pax_t4,pairdiff,,0.8969878969878969
2020-06,S2B_48NUG_20200609_1_L2A,airfield,pairdiff,,0.8650263120466506
2020-06,S2B_48NUG_20200619_0_L2A,west_cargo,stock_bright,2998.0,0.9903030303030304
2020-06,S2B_48NUG_20200619_0_L2A,east_cargo,stock_bright,3186.0,0.9868565169769989
2020-06,S2B_48NUG_20200619_0_L2A,pax_t123,stock_bright,2886.0,0.9897136177673875
2020-06,S2B_48NUG_20200619_0_L2A,pax_t4,stock_bright,2714.0,0.9965419965419965
2020-06,S2B_48NUG_20200619_0_L2A,airfield,stock_bright,2440.0,0.8920291769104172
2020-06,S2B_48NUG_20200619_0_L2A,west_cargo,pairdiff,,1.0
2020-06,S2B_48NUG_20200619_0_L2A,east_cargo,pairdiff,,1.0
2020-06,S2B_48NUG_20200619_0_L2A,pax_t123,pairdiff,,1.0
2020-06,S2B_48NUG_20200619_0_L2A,pax_t4,pairdiff,,0.9965419965419965
2020-06,S2B_48NUG_20200619_0_L2A,airfield,pairdiff,,0.8920291769104172
2020-08,S2B_48NUG_20200818_0_L2A,west_cargo,stock_bright,1704.0,0.03272727272727273
2020-08,S2B_48NUG_20200818_0_L2A,east_cargo,stock_bright,980.0,0.14457831325301204
2020-08,S2B_48NUG_20200818_0_L2A,pax_t123,stock_bright,2008.0,0.021663744398986946
2020-08,S2B_48NUG_20200818_0_L2A,pax_t4,stock_bright,2940.0,0.45672945672945675
2020-08,S2B_48NUG_20200818_0_L2A,airfield,stock_bright,1554.0,0.3348334924924315
2020-08,S2B_48NUG_20200828_0_L2A,west_cargo,stock_bright,4288.0,0.8336363636363636
2020-08,S2B_48NUG_20200828_0_L2A,east_cargo,stock_bright,6000.0,0.7995618838992333
2020-08,S2B_48NUG_20200828_0_L2A,pax_t123,stock_bright,1748.0,0.43339177868692774
2020-08,S2B_48NUG_20200828_0_L2A,pax_t4,stock_bright,3486.0,0.7075257075257075
